,Austen_Persuasion,Doyle_TheHound,Austen_Pride,Doyle_TheLostWorld
came,0.08079175924055745,0.12307078233102714,0.07329587099926704,0.11680120435019596
cameos,0.0,0.0016631186801490153,0.0,0.0
cameras,0.0,0.0,0.0,0.0025955823188932438
camp,0.0,0.0,0.002443195699975568,0.0713785137695642
campaign,0.0,0.004989356040447046,0.0,0.003893373478339866
camped,0.0,0.0,0.0,0.0012977911594466219
campful,0.0,0.0,0.0008143985666585227,0.0
camping,0.0,0.0,0.0,0.0025955823188932438
can,0.12712820939323013,0.1829430548163917,0.17346689469826532,0.2011576297142264
canada,0.0,0.006652474720596061,0.0,0.0
canary,0.0,0.0,0.0,0.0012977911594466219
candid,0.0011881141064787862,0.0,0.0008143985666585227,0.0
candidate,0.0,0.0016631186801490153,0.0,0.0
