,Austen_Persuasion,Doyle_TheHound,Austen_Pride,Doyle_TheLostWorld
same,1.845749388947358,-0.5368517702792096,-1.1279426751184995,-0.18095494354965072
seemed,1.8985706696075737,-0.6360798757320546,-0.942605559678856,-0.3198852341966621
through,-0.9575035413606755,0.5128472111692145,-1.141731049214274,1.5863873794057353
something,0.40937557626363275,-0.27575661399151646,-1.607498111888459,1.473879149616342
even,0.8358297368887324,-1.6539790165327823,-0.37548190431954587,1.1936311839635938
night,-0.9921234734559163,1.7208690506501743,-0.9923718593735275,0.2636262821792702
dear,-0.16213733030393382,-0.45036705281395234,1.8200718958487698,-1.2075675127308836
looked,-1.3611745463738216,0.4826199965060351,-0.6850787062237303,1.5636332560915156
family,0.6026672733202336,-0.22827311574208117,1.3152339595091598,-1.689628117087312
seen,-0.2953490166330718,0.5167091304794842,-1.6307590816538207,1.4093989678074124
off,0.960814944036867,-0.5463615891399787,-1.5659830694362098,1.1515297145393237
father,1.3822226025436968,-0.944259853116973,0.8061840562942714,-1.2441468057209957
face,-1.040749995203115,1.4323882890440605,-1.1414440620672823,0.7498057682263368
quite,1.6895164877651139,-0.660555477574252,0.2535755209762305,-1.2825365311670927
done,1.5802612841289723,-0.969370831127201,0.5241633838867041,-1.1350538368884764
once,-0.009960924729053557,1.5995057595633917,-1.5622864935512222,-0.027258341283114596
moor,-0.6454972243679028,1.9364916731037085,-0.6454972243679028,-0.6454972243679028
henry,-0.6597840737295865,1.9356152262754796,-0.6837746373188549,-0.5920565152270384
life,-0.46821403303978965,-0.3029984392660426,-1.09621413527321,1.8674266075790409
those,1.496644124539041,0.3329844180366479,-1.6131721451332475,-0.21645639744244036
half,0.49151795703183154,-1.0711837964157152,-1.0222206481049962,1.6018864874888834
while,0.978522158012094,-1.6819436080895742,-0.3433285606392096,1.046750010716689
morning,0.4249667446662438,1.4088122690843836,-0.1575218354641035,-1.6762571782865259
bennet,-0.6454972243679029,-0.6454972243679029,1.9364916731037087,-0.6454972243679029
cried,-0.9695030283611481,-1.2303739168783472,0.8484284175862885,1.3514485276532082
wentworth,1.9364916731037085,-0.6454972243679028,-0.6454972243679028,-0.6454972243679028
better,1.623905765902757,-0.9909160899143953,0.4518401804914471,-1.0848298564798091
tell,-0.8458436495427243,1.8766068918010785,-0.1750445357436267,-0.8557187065147277
old,-0.20032192781880304,1.5213901491374227,-1.6019778202494261,0.28090959893080664
bingley,-0.6454972243679028,-0.6454972243679028,1.9364916731037085,-0.6454972243679028
moment,1.7094045177290935,-1.3961211187708882,-0.35627733314439436,0.04299393418618895
get,-1.0134387041126716,0.4982151090016044,-1.082536705724861,1.5977603008359278
take,-0.5029265591671055,-1.4991231649337342,1.4988165170413799,0.5032332070594574
yes,-0.15993326676615174,1.6336183689078558,0.044130715056466166,-1.5178158171981704
professor,-0.6454972243679027,-0.6454972243679027,-0.6454972243679027,1.9364916731037083
having,1.5565558339084995,-1.0721148209750149,0.5672120722775029,-1.0516530852109867
whole,-0.8682849836898566,-1.1461554078948168,0.3351249932993184,1.6793153982853557
just,1.8405584910646482,-1.0481222050085337,-0.08014327008758643,-0.7122930159685288
indeed,0.9945016802165634,-0.6697279559133543,1.1623191216643631,-1.4870928459675732
jane,-0.6368757302163827,-0.6497971938893996,1.936470117995182,-0.6497971938893996
few,1.8353821712410057,-0.4083580268582916,-0.24106257591400415,-1.185961568468709
far,-1.3660127501137358,0.7509686898468811,-0.7835589923762664,1.3986030526431212
enough,1.0743828030376728,-1.063342563027606,1.1595857212688512,-1.1706259612789187
sure,1.1734165933014773,-0.9686126923653181,1.0517017346127346,-1.256505635548894
mind,1.1325028669475738,1.055483398681395,-0.7701489556451279,-1.4178373099838417
cannot,-0.4507780122773311,-0.17632147469194603,1.8250197296125783,-1.1979202426433015
side,-0.21806385381969706,1.4557662209398095,-1.6355220474192906,0.39781968029917736
since,-0.34087733605205545,1.9079348199301538,-0.8722777863704355,-0.6947796975076622
myself,-1.3624290930585667,-0.8281455584840853,1.2665375058589519,0.9240371456836997
left,-0.0025144576924243465,1.772809147146221,-0.504247251826514,-1.2660474376272834
lord,-0.6016681760479093,-0.7195158536944046,-0.6136781138673545,1.9348621436096682
between,1.8684169742645014,-0.3442653511851143,-1.100439737798029,-0.423711885281355
round,-1.0064696541250884,0.5571519704780081,-1.1124382613628385,1.5617559450099183
three,-0.7939200336977839,-0.4527877902935218,-0.6780941272771122,1.9248019512684187
felt,1.32514163161427,-1.2340496122126168,0.8809992759601669,-0.9720912953618204
really,-0.37034304643665195,-0.6874999850925723,1.9128784982565286,-0.8550354667273051
letter,-0.6780138274997929,-0.04376838658416699,1.8234055165044867,-1.1016233024205262
why,-1.089095672669139,1.8722194194309516,-0.42337114803355375,-0.35975259872825893
hand,-0.9000263457968176,0.37759037734234047,-1.1371575757069685,1.6595935441614453
each,-0.10738626971593801,-1.4920350003223914,-0.06145878715162528,1.6608800571899553
perhaps,1.3583182295102691,-0.800251303350322,0.8069799097265937,-1.3650468358865409
head,-0.5338989821430161,-0.0014702766443187808,-1.2442081567399905,1.7795774155273258
among,-0.2163178329328162,-0.5876674286955107,-1.0616769763629264,1.865662237991253
find,-1.657012443196959,1.2239630066001634,-0.3590004394038223,0.7920498760006179
home,1.7741388699469827,-0.6085091440881903,0.05074711620187878,-1.2163768420606722
hope,0.3876167008259321,-1.1751720993517316,1.6504801456026248,-0.8629247470768253
evening,1.2945594815413655,-0.5447789957413585,0.7969131122127769,-1.5466935980127847
dr,-0.608127406002782,1.92968597675223,-0.7896873169969941,-0.5318712537524539
look,1.9363461478249957,-0.6457312279628099,-0.6646896856998366,-0.6259252341623502
summerlee,-0.6454972243679028,-0.6454972243679028,-0.6454972243679028,1.9364916731037083
woman,1.2527980802042973,0.6013726320748067,-0.10554004013712782,-1.7486306721419764
both,-1.0077903298352116,0.08871470183252983,1.7926053943916116,-0.8735297663889281
men,-0.3944549983939616,-0.7913607699272566,-0.7328134040184975,1.9186291723397153
world,-0.602884940189136,-1.3048373495850654,0.20746075884409204,1.7002615309301086
anything,0.444835799247967,0.6346944376047595,0.841645630851589,-1.921175867704316
knew,1.3232675943880567,0.5674250640275786,-0.19048465112952603,-1.7002080072861103
case,-0.7172250473707437,1.9106203878961145,-0.8447115261114081,-0.34868381441396296
together,1.4715521987750584,-0.09944998956814026,0.2843384021411084,-1.656440611348028
certainly,0.702227649138983,0.3675931881943564,0.8434025473866757,-1.913223384720015
mary,1.900604748938095,-0.8084644820203223,-0.2836757848974504,-0.8084644820203223
hall,-0.43906823488327523,1.8737568348067355,-1.0827815173851605,-0.3519070825382997
wish,0.8441412052929118,-0.5702994874778972,1.2639162973853182,-1.5377580152003323
another,1.7379742370965638,-0.29786222713886157,-0.06669456434270377,-1.373417445615
right,0.3343352904042089,1.4578271684459991,-1.6566851740227646,-0.13547728482744273
john,-0.6789294956632899,-0.5656607275357305,-0.69006540849412,1.9346556316931403
against,-1.0323935524850394,1.886684846237257,-0.35758618858466107,-0.49670510516755734
rather,1.7858093069836496,-0.3015109262581825,-0.18608919408293106,-1.298209186642536
watson,-0.6492268383986677,1.9364754641915796,-0.6380217873942443,-0.6492268383986677
doubt,-1.0801097531329917,1.3373895183606477,-1.1315495890600922,0.874269823832436
does,0.22068464655224662,-0.2466499467681635,1.5766522111290393,-1.5506869109131232
name,0.12552083396302102,1.748186849553116,-1.2307050095769783,-0.6430026739391593
passed,0.19280693967228738,1.0326347915757903,0.6413997730904536,-1.8668415043385298
baskerville,-0.6454972243679028,1.936491673103708,-0.6454972243679028,-0.6454972243679028
oh,0.8734320981321501,-1.1849550012013976,1.335692541792,-1.0241696387227524
next,0.5171349161740647,-0.8046938376026189,1.5656961670567116,-1.2781372456281581
leave,1.385265583509061,-1.4464122700399333,0.7330907272447845,-0.6719440407139131
believe,0.6695219203915358,-0.920219935458037,1.4806185233716491,-1.229920508305148
gave,-1.661521886633112,0.45041094240452006,-0.20162484961879745,1.4127357938473895
whom,-0.23387545563225967,0.30913713451478303,1.519113253716423,-1.5943749325989465
thing,0.5006741748325947,1.535783229229311,-1.416422037104766,-0.6200353669571398
gone,1.4713509247256364,-0.4659184607502297,0.5250481438381287,-1.5304806078135347
took,-1.7764121651896874,0.933135467455239,-0.13426642007806,0.9775431178125092
going,1.6503729775415048,-0.24769718096773638,0.08325290155545886,-1.4859286981292272
point,-1.06832934029908,0.012961187763852348,-0.7571512165958466,1.812519369131075
least,0.7201215526115998,-1.7851790017867544,1.1355988681124254,-0.07054141893727181
told,-0.8072897933961177,1.432538575098416,0.7122288671383422,-1.33747764884064
turned,-1.2036877164069857,1.7936007554490028,-0.5779172187424801,-0.01199582029953618
present,1.5753606381101537,-0.9948553641782392,0.5343710583422628,-1.1148763322741777
russell,1.9364916731037087,-0.645497224367903,-0.645497224367903,-0.645497224367903
asked,-1.0173986472261871,1.779393969504585,-0.8851497504564801,0.12315442817808403
end,-0.4644708390189162,1.018667525412583,-1.6174371676673485,1.063240481273684
love,0.3344607294495772,-0.921589646580545,1.6839687812547355,-1.0968398641237669
feelings,1.388550510527782,-1.024743666196391,0.8069469680127762,-1.1707538123441679
until,-1.1441662704683566,1.2745683295719537,-1.079562101918405,0.9491600428148073
matter,-0.8744488078309104,1.8315825818750116,-0.9382363321384365,-0.018897441905664454
london,-1.2242894180393629,1.7656044529272636,0.07375891159393125,-0.6150739464818319
under,0.9601935871765791,-0.32892456715305585,-1.6886943441864084,1.0574253241628853
country,-0.28360572554624963,-0.5231816815560951,-1.0663674607867721,1.8731548678891168
course,1.7374438065467122,0.1285596456075309,-1.2674991064016559,-0.5985043457525939
put,-0.5030898988411048,1.3074851979782889,-1.5670704134605804,0.762675114323397
mother,0.19502026119520952,-0.9803836884998209,1.751434278428729,-0.9660708511241176
wife,0.5478468958253974,1.3322231041022397,-0.17920854888686114,-1.700861451040776
walter,1.9364916731037083,-0.6454972243679027,-0.6454972243679027,-0.6454972243679027
hear,0.43618028941910875,-0.2844084230091303,1.4599104814162558,-1.6116823478262332
let,-0.8839719906655409,-0.2914746563973874,1.8997444046027798,-0.7242977575398496
went,-0.667017587203012,0.43663603487942504,1.5879261022779845,-1.3575445499543992
happy,1.2651571203525356,-1.0660298397646557,0.9594764922353853,-1.1586037728232648
therefore,-0.661672998161555,-1.2353220865871692,1.7349048827881615,0.16209020196056373
part,1.1799851859404389,-0.9757734479108386,1.0456419086652005,-1.2498536466948031
also,-1.1868570937044987,1.6933949832268718,-0.7989306316810592,0.2923927421586869
don,-1.0751766545686277,0.7494579705159388,-1.1078218889144131,1.433540572967102
able,-1.3765536132721106,1.226744655431268,0.9662451372081612,-0.8164361793673148
light,-1.0528133543285934,1.7784793498538383,-0.845170884808634,0.11950488928338886
heart,0.858499638879012,1.1602416888000249,-0.3463626248326694,-1.6723787028463666
known,1.407385014800137,-0.27776954440936763,0.5085272416039259,-1.6381427119946945
manner,0.44637953268981473,-1.087806868210457,1.6267969378647245,-0.9853696023440829
help,-1.081736163348031,1.8732658473132722,-0.4568480552891947,-0.33468162867604656
word,-0.882712926468772,-0.7486216418677697,-0.2636281549602509,1.8949627232967925
wickham,-0.6454972243679028,-0.6454972243679028,1.9364916731037083,-0.6454972243679028
because,-0.9075419942309891,0.9824849780164332,1.229075501169509,-1.3040184849549523
poor,1.648955451294705,0.26009231654593984,-0.5123326263345548,-1.3967151415060906
stapleton,-0.6454972243679028,1.9364916731037085,-0.6454972243679028,-0.6454972243679028
musgrove,1.9364916731037085,-0.6454972243679029,-0.6454972243679029,-0.6454972243679029
people,1.4798795144531733,-0.33172441903544425,0.4360673604480279,-1.5842224558657556
possible,1.4618969206588097,-0.9706083822381978,0.7030639440211146,-1.1943524824417255
behind,-0.905598328239169,0.5145853585472531,-1.1898902102247304,1.5809031799166469
brought,0.22967730005939666,1.1519036747363254,-1.8453430559298503,0.4637620811341273
answer,-0.1156952124484053,0.3434589014640546,1.4421889205611378,-1.6699526095767876
hardly,1.4239813120228924,-1.6888636416681295,-0.07363588215481995,0.3385182118000567
brother,0.07559884513019026,0.2907834642130268,1.3728634384027183,-1.7392457477459355
almost,1.5951755976591742,-0.918074228565707,0.49311072235575587,-1.1702120914492222
within,-1.1981614524087907,1.1276830444818522,-1.034867445431309,1.105345853358248
till,0.8523835966044554,-1.2986928000498061,1.3383324491529487,-0.8920232457075982
less,-0.10676905714956011,-1.1132342796430612,1.8357883007615081,-0.6157849639688857
hands,-0.6373962337925407,1.2448719812971343,-1.4994607512254385,0.8919850037208445
years,1.9026173988014485,-0.4232732292559288,-0.5087422023526791,-0.9706019671928404
character,1.2918045538831953,-1.2322450876397673,0.9218082485028704,-0.9813677147462984
towards,0.09130427494702259,0.11069443124187679,1.4736448183959598,-1.6756435245848607
coming,0.21823766446875215,0.43613229039119716,1.1808039031944226,-1.8351738580543724
collins,-0.6454972243679028,-0.6454972243679028,1.9364916731037085,-0.6454972243679028
mortimer,-0.6454972243679029,1.9364916731037085,-0.6454972243679029,-0.6454972243679029
return,-1.10040280004071,0.30059435926161454,1.6996945761531062,-0.8998861353740135
others,1.573684271489867,-1.4343853960099342,0.40802946122033085,-0.5473283367002637
short,1.8433310920564216,-0.9933171791595822,-0.06850335156802637,-0.7815105613288144
death,-0.6178387332736078,1.9285701270394313,-0.7965821468034604,-0.5141492469623632
lay,-1.1616452159174908,0.8176867385618695,-1.0369076610865264,1.3808661384421477
door,-0.6059166931669561,1.9282210628685181,-0.5187020697474585,-0.8036022999541037
near,1.9270386185695771,-0.7468043294535214,-0.4629775216069307,-0.7172567675091233
got,-0.7358037826083282,-0.027173969772821858,-1.0619076118804889,1.82488536426164
high,-0.19960205544926338,-0.22953488715127524,-1.3371069936872735,1.7662439362878113
set,0.39031253872284893,1.592755106975839,-1.4065691512309408,-0.5764984944677476
looking,1.9294514879985585,-0.5608248368422128,-0.79860025115004,-0.5700264000063038
hour,1.5988683591699686,-0.04007103291246037,-1.5626897106304738,0.0038923843729667357
already,-1.0249537222107217,1.5298889153014077,-1.1131156080905695,0.608180414999883
lydia,-0.6454972243679029,-0.6454972243679029,1.9364916731037085,-0.6454972243679029
pleasure,0.46164369769527686,-0.783471922903761,1.5964053419625577,-1.2745771167540725
whether,0.5365146674266295,-0.4601869634748414,1.4614139237811057,-1.5377416277328944
party,1.5620503067718712,-1.3808102602772616,0.47371050357197864,-0.654950550066588
full,0.08570488454038934,-0.4425573644391651,-1.3599374696039845,1.7167899495027603
black,-0.9614523190797974,1.5917596724905936,-1.1346861358816214,0.5043787824708256
louisa,1.935281536353164,-0.6773613903789677,-0.5805587555952287,-0.6773613903789677
friends,0.23362190857759046,-1.4200711459074973,1.647972893850358,-0.4615236565204516
